loss,acc,val_loss,val_acc,lr
1.2700432538986206,0.47677093744277954,1.37649667263031,0.4526219069957733,0.0002500000118743628
1.279771089553833,0.4733210802078247,1.355657935142517,0.4507819712162018,0.0002500000118743628
1.2722958326339722,0.47792088985443115,1.2924399375915527,0.48942041397094727,0.0002500000118743628
1.2311238050460815,0.49310028553009033,1.2827012538909912,0.4875805079936981,0.0001250000059371814
1.2217825651168823,0.502069890499115,1.326854944229126,0.48666054010391235,0.0001250000059371814
1.2216267585754395,0.5045998096466064,1.305550217628479,0.47562098503112793,0.0001250000059371814
1.224008560180664,0.49908003211021423,1.305944800376892,0.48390063643455505,0.0001250000059371814
1.2209367752075195,0.49908003211021423,1.3444570302963257,0.4793008267879486,0.0001250000059371814
1.2050026655197144,0.5089696645736694,1.3134177923202515,0.49218031764030457,9.999999747378752e-05
1.213333249092102,0.4988500475883484,1.3292195796966553,0.46918123960494995,9.999999747378752e-05
1.2156425714492798,0.5108095407485962,1.2796543836593628,0.48942041397094727,9.999999747378752e-05
1.2067437171936035,0.508509635925293,1.310027837753296,0.49862006306648254,9.999999747378752e-05
1.2098370790481567,0.49655014276504517,1.361941933631897,0.4645814299583435,9.999999747378752e-05
1.2012240886688232,0.5,1.3472046852111816,0.48390063643455505,9.999999747378752e-05
1.2131953239440918,0.49816006422042847,1.296217441558838,0.4793008267879486,9.999999747378752e-05
1.2048852443695068,0.5068997144699097,1.2705312967300415,0.48942041397094727,9.999999747378752e-05
1.192766785621643,0.5135694742202759,1.2967324256896973,0.4995400309562683,9.999999747378752e-05
1.2013275623321533,0.5098896026611328,1.277666687965393,0.5050597786903381,9.999999747378752e-05
1.2035515308380127,0.5068997144699097,1.3508871793746948,0.4949401915073395,9.999999747378752e-05
